signature,slot,block_time,fee,compute_units,instruction_count,program_ids,account_count,total_positive_balance_changes,total_negative_balance_changes,hour,weekday,slot_rpc,block_time_rpc,fee_lamports_rpc,compute_units_rpc,compute_units_rpc_new
TWg444vvfxeyvRMwga2vnt2t1fbzLgdHhc62jU7QGZEJm7aXxFeoAwThL6UGB9mcz6U6iqSFB5mwRGbRKSEDvfh,355572600.0,1753417783.0,1005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4321517187.0,4322522187.0,9.0,4.0,,,,,
4zVZURADrcZs6ZGPNLuVTLBTbBkBUcX5L5i2Cz4cQY36qyZWGGKUYy9QvTSF4VNFL7ppNpNPKcgYacgQVxuhU81D,355568044.0,1753415967.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,808528368.0,808633368.0,9.0,4.0,,,,,
KCKUz52rFcUQzjFxsdmNPxk7Bss4274uReFdx4qWUzXsCJiEbRUHytQkPR41LZZ7HjpAo6taV3nf2F8pZNYk5hd,355567853.0,1753415893.0,1005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,1005000.0,9.0,4.0,,,,,
2fgNfu8mak1qpNmhGC7XVFRmuZPGSucosFJV52BrWGbUYRyAyHj29cZrcvfbthtDJit1WhMzJtS6mXFR7MyAxUET,355567068.0,1753415569.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,9.0,4.0,,,,,
59QYbBznNt7g5h5M4fWDcNS5rFA87PxkkWWkYV78rsoHwvfXfinSUJGhES3RZHYyTsSp5bmuS7DpBLhydat5MDuJ,355565756.0,1753415040.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,898316473.0,898421473.0,9.0,4.0,,,,,
3gyvB8jzmiLfaSm1Z2DfWCmyNqGHHpoxs4Qu1CftEaN9pU1VgRRMgwDhxzr6Fyw8QYSmMQZi6oy3HQUxAXxgCZTc,355565749.0,1753415037.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,881227641.0,881332641.0,9.0,4.0,,,,,
2TDiWyAQuM1a56Fv4j8YWDdXFtSVtERTTBKZSKUuaCzagbWhyFxUjDtUkERv4DQEbP5dKXDgaWVRsBaFTaiWcZLK,355565749.0,1753415037.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,882685713.0,882790713.0,9.0,4.0,,,,,
pkrG1bfdeTzDs77PvU6AKAqA3kDXxfw2ZwcypR82N46PoLXQ5HKmgoEf693v8HRHeAwmJ9reJAkMNMhQjmznfCN,355565749.0,1753415037.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,9.0,4.0,,,,,
4mXgWNsZn99uBTJZYry1pXQExwVsVwzHNNwqbZmF6YuHrPCRc1B2Xhbg3n2DRJzxfzA7FQjxuQambS4pHUorofNm,355565749.0,1753415037.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,873136657.0,873241657.0,9.0,4.0,,,,,
5ujHR3Yjwz45V7iXjzrn3g3JbxrAQxG94C5vrucR1vk1mxu4gXdbiwKy7vjPfgyZxShjono7Ubm8SL5UP4qYfy7e,355565749.0,1753415037.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,884896954.0,885001954.0,9.0,4.0,,,,,
26a4vxyQiZDwVLGPj4E2McsGJwQFZcpYnxEEmtRYoNZAu5nLXmGSvNRMEsr3526LKJpFWQDnBj5JBA2CjQXUAiS4,355565743.0,1753415035.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4337738806.0,4339743806.0,9.0,4.0,,,,,
2RKZ4g9aWdakYpXTSW2UoLUYxSzLdsD2b2f63Ea9pa5G7MvrP1MCdmAXBEcuHpiCtxG9iZ6uVfBynLhZ389Dp5H7,355565331.0,1753414875.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,880474466.0,880579466.0,9.0,4.0,,,,,
4vCNTFHmZQUeVqLjPgdU7kZK2GFPC92qAC36nFkN2bj7DUpGgYBeP7fYB3sKQjyiKPoCa47HV3EWrAKbYiiqPz22,355565237.0,1753414835.0,1005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,1005000.0,9.0,4.0,,,,,
2uM9YM9DvguShUGdv5uiBdtMuU2s4sCDWN5c5kTM5Z3kWxQARZpPqm9HzNJkgTRs1mAfJWJoHadhu7DTziT5Gz2y,355564868.0,1753414679.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,877957209.0,878062209.0,9.0,4.0,,,,,
52kZGe7pV3GBMEiESdVpzURY8FbWySX3FCLuh6wj2iGFtkKz7GNRVNjJBorJKwKLZAAo7UreZGGcYZGHupAWc5uE,355564488.0,1753414532.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1437816221.0,1437921221.0,9.0,4.0,,,,,
5LH6wU53dJUYFKNxKQhbfbAuD3zMEzxxuEGq5uP2qufQHwLyoYa3SewiNifizm7buuzgXGaYvAaFt4RXtNjrWC4z,355564488.0,1753414532.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1425133263.0,1425238263.0,9.0,4.0,,,,,
4tN5zjcz5dEgGLkNGtvHE87Sz25Qoys3o5BuPZ8qC2AWnARqFeLFqB6dE8Xr5gsQtr3P8a3ggvSnFxNViHJRcSVH,355564487.0,1753414531.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1150946071.0,1151051071.0,9.0,4.0,,,,,
4YQcKQKhk82gZbhFQ57DKTJbr5S94VgSXY8h9m3ZyE5JZ7fc3fbsZ7YiWW29PesKNgV9Csm9dzvgW7zEfbSU2cKF,355564437.0,1753414512.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,9.0,4.0,,,,,
2TYe2kEL3nx7ydTxNJkL5MvwxyxyHt42PmVcVghaA9aimbuAvnADoofDteQvwkGa2b1nSch6tK3oswUW4BSj9fPm,355564434.0,1753414511.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,5644128390.0,5646133390.0,9.0,4.0,,,,,
FwMgE71JF9DhLHDkzbsqzQYKFxBTRF7hMRpxmpvUT2VqQEk79VP4FigVpm8WqTwYuAipeMjMwL6KCSK61BB9Kbo,355561204.0,1753413220.0,2005000.0,29626.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4012911322.0,4014916322.0,8.0,4.0,355561204.0,1753413220.0,2005000.0,29626.0,29626.0
4wzdi5brhJdTT94GSLauHSMhn1CwTJpZawmraRYT37Zqbm6BU5Fhte8DrYismEocbEubp2pFF9FBBUeDu7gjWb23,355554585.0,1753410576.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,950031001.0,950136001.0,7.0,4.0,,,,,
3sqLbUCCtk15kyqrGtTySh4LE2iWtqgpzt3ZWk7QsFdcdZZU4YEcU1izG38R6x3Pn1pBcM44tDmWBJNZrwV52HNd,355552243.0,1753409639.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,7.0,4.0,,,,,
5zwfpFufzPMDrPwBXa4vA9nH8WCgcWfmgNyoauqdREdcM6FULA7YBYdxksrvjNrSLPXbBnSgKYePTRx5rbSwSc1v,355552236.0,1753409636.0,1005000.0,24334.0,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,7.0,4.0,355552236.0,1753409636.0,1005000.0,24334.0,24334.0
5EL4nJ3rZVWxuyhG2BSw28yiiZjxwJFZGgPwgiMaKpcdcVY4YcT3k8qDZFceu4836hkyvg4qKAYaGdrRp5drpZPW,355551080.0,1753409168.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4679882987.0,4681887987.0,7.0,4.0,,,,,
3LkpVApN8nPVxKvNBRbE3JHhu7fkuW7Tdc4Fb21F2rnZgC2c1t6X93tfEm89j7V3HpRzSQzy5dP132X3HsiMBEi1,355551053.0,1753409156.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,7.0,4.0,,,,,
3Fm6ovhKPfck3BqqLq2ZB4Pkw3cDfKzhaTJHHzRcbTdX8Vd49LPY5EMzRzqRrzpJrgXZVCUy8U53xL8ovbT3a3UW,355543050.0,1753405988.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,972694659.0,972799659.0,6.0,4.0,,,,,
5SaYHcfzTrdFZgEdwK1PVshocRHSrGBkiqduaNxyfN4KA5tyepy8ewQKF42kagiaft2roSCCCbBSnyZyaLjeqc8p,355542800.0,1753405888.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,961660978.0,961765978.0,6.0,4.0,,,,,
36wpFbKP4tQAqtZwe2U4TbRfof6yf9vBk7x8kP44qzaRDhBHS4Pfnox5TarP7P93UwfHkAhtWxgGva3G2xRz266u,355542238.0,1753405667.0,105000.0,40115.0,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,946742346.0,946847346.0,6.0,4.0,355542238.0,1753405667.0,105000.0,40115.0,40115.0
341ERivPDgbNKyJKppNWEWtpPg8iMvbNsXHha7kAVjagtTBMQrELt17pAstTjZjz7etyj4XY1RL4cLfQZfxBrxAY,355542133.0,1753405625.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,948929550.0,949034550.0,6.0,4.0,,,,,
5Rh2nftNZws9wazgR5m32BCJpn4ud3zLr5RAr3hywKJzmKUEADpGeE9H579VasVmXcN5DnT73uCVtxNzayoyvJ82,355542133.0,1753405625.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,949539489.0,949644489.0,6.0,4.0,,,,,
2aeNSoMPGapPE2F3nUPKRZY9PppnFTxPhVihUVWQtPogbX5rixWSTPyzkP8MLTBusL8PXG9DzU6oY3duEJJUoxgs,355542130.0,1753405623.0,2005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,4664570589.0,4666575589.0,6.0,4.0,,,,,
5KVipVgnXxukCCcJ7WWPpWT44GrKGee4CHUAd869WE9WMYFtz1HCJaXx9eyoTJu24HcfdB5Zr4jGJ82TFRtkrEuy,355541678.0,1753405437.0,1005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,1005000.0,6.0,4.0,,,,,
2jZBFzEJHubTgQRfC9jdPibRJ97eX736xJsHFkPrByn5MBDo9EDG3CoizvGFV12Z7tCeShQjazrW18hvW7rT9u1z,355539155.0,1753404436.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,6.0,4.0,,,,,
4bxGiraBMHAxUbGkUekMSJM8zBGo9wy5oM6xadZgBKUuiZRYWNWag2S6KkwxkQF9kiYQstLFaz3kAL39SW1UBoog,355538914.0,1753404340.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,6.0,4.0,,,,,
KA5cdbdrnW5tZa9zN1ScvXoxWgkiWmP6JcAB2Nv4dwA9VeMe8iK1GVD5gFWKysSQsR7fjgnR2wf5gYdkvVYBuzE,355538902.0,1753404335.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,6.0,4.0,,,,,
3aQARC59EagsEtnNsaronswKgi3hTz9sbyh7HNii19w6TD9BcGNa3C7mzE2ZF2Ye2qp3unfofqBxNUK4H47oVaMT,355538635.0,1753404227.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,721582946.0,721687946.0,6.0,4.0,,,,,
4ranurFh9YHEPAMBzweMARkQ4iiTVFu5guW5rJFqrUPDCq1kDa3wPnpUyMngHbYEuLCTsWYdaUnuo6VG5wsMsDoY,355538388.0,1753404130.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,6.0,4.0,,,,,
5jMkdXsaEZy8zMjQnfJD7oz3zBQ6ubyQCJyLRwTF2RJrWWaNvPFZhovNf4pRko62HZKaUBgJxLaY3cwyZrrR2ZcD,355538243.0,1753404074.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,6.0,4.0,,,,,
45qPSdozjMZ8b8hsecNfb7SA92Y3wKE4mpbeuAcqKJis3gNsZc8RnnKiN8iSbujxFYEpJDoqweZpUF5CTXVoCZgM,355538144.0,1753404032.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,705582869.0,705687869.0,6.0,4.0,,,,,
3R4fgLJbCuMMjes9yHVM1DYEpvDGqm3K777f7j15hDg1AbMhQy9HT9V7hCq7h21ZPLqiL7YEkqw1BjYGgb6HghPm,355537888.0,1753403929.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,1005000.0,6.0,4.0,,,,,
4KaY5LcHSG4jp2si7rTVw8P2GX1pq1QgzhARAe54muXBSRpHUevkPackANq4h44nwP3HyxidP1oXTnCawXf4K5n2,355537868.0,1753403921.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,6.0,4.0,,,,,
345QyuJdicnhkZAeRwMD5jCqTXDNR2G182wuqHqP8BV2pGLVmcoW8aUru5Mx8bBShcypMA3ktdey7drgkJ5o4bxy,355537715.0,1753403861.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,2089628325.0,2089733325.0,6.0,4.0,,,,,
3YaxbgyK3KgWMmCPdSC78SV7StTFcNyrWgjcnteZWAjwvdAk7TbwTuxNb3cEpH2dqPR3PxfnbNnKnbChcMB16Gnk,355537714.0,1753403861.0,105000.0,71098.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,1581880648.0,1581985648.0,6.0,4.0,355537714.0,1753403861.0,105000.0,71098.0,71098.0
4zZ7gkrpLzpjDVNY49FiX4S2NFRBpd2fuJ3EoYb4SQoV1EthxhfTPhDKUdcpFJAgiqFMNhMP4iC3mDCAmeYggBis,355537714.0,1753403861.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,1269358138.0,1269463138.0,6.0,4.0,,,,,
4AJsvd3M8W9zqL6s2JtNugbxyDb1QSjkQC4EXpqAZYduZpMGwX9GQPqPnDzSSEHKgUVJxqNwUnoFLvy8nZYBXsSk,355537692.0,1753403852.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,5851342888.0,5853347888.0,6.0,4.0,,,,,
4bhjfXaEfHFv9DupnzW7ahMjFwN5Lk1T5ALXwubfmQbnWAP6rMewBhVtWAy7PXxtL35EYvXBBEoUdkq88iAuZvcD,355535353.0,1753402912.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,943506277.0,943611277.0,5.0,4.0,,,,,
4QQuMzDT91gXo2j7PzBNRayubnF9tdzDazuZmkwH2WiBhZfEgVrXzmPCxKLGgGi4WzvuEETkUXnW6zRTk8VP6ZML,355534580.0,1753402602.0,1005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,1005000.0,5.0,4.0,,,,,
2B8X9ASaXFASoExrh7qLanbNPNVskCnamh4oEHycffqp2SgyFzf4YkJakCgAHqPKcEgoagxmDcbN3hbY3wGYokqW,355533458.0,1753402155.0,1005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,1005000.0,5.0,4.0,,,,,
4mPoS97iTyh3qGT8pKsnCwGTVPsCyZR92DjcAA7QPNS4JrFGoCJ9rA19L9Ysh14crHXH4v7JNvvgWRDak9hnkCVY,355533343.0,1753402111.0,1005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,1005000.0,5.0,4.0,,,,,
5no2YcE15gmsxgrgCAZa9PgTkaJD9NJLLjieBn7YTyRYcrYgzgx8gmnLLNy6dwGJemZ9JPZ4b2zwkYggxWAcSDNc,355527770.0,1753399913.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,5.0,4.0,,,,,
5TUW5YfrJ524vJ68UmzFPuf6vR9FVazmYBm2GfnCf6mUY3WhcsMjQq6oef4Y6AyVZ3qa8L3dVSX1zc8WNGh3FSTL,355527709.0,1753399889.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,929107455.0,929212455.0,5.0,4.0,,,,,
4WxZ6wGpUUkcfDXM4S1Xp7ey55jft5Lb9GfNLf7b1Q3FygjFmBKwLJsHdZzcL2ECNebY1yMmHKcjU1JRSXhahXVg,355527697.0,1753399885.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,930676222.0,930781222.0,5.0,4.0,,,,,
2xDhFbJD16Lmewq9x6FdfLXnrvCpTUkri7d3xAdLGS65ogpLS8LFjboobfpM3vouuCTmU22UwPXSry18xDRKKLDv,355527697.0,1753399885.0,105000.0,40116.0,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,931921948.0,932026948.0,5.0,4.0,355527697.0,1753399885.0,105000.0,40116.0,40116.0
3Rj6PVwuMkGo6CP6LtEczbv1gA69SUrF7coWXq5SE16yd7sPtqvQwmFmJKDqwBkAjY8yfZFUzNTA2mXRgxxG77H9,355527693.0,1753399883.0,1005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,4608392074.0,4609397074.0,5.0,4.0,,,,,
z79KXsAGssSyA2xzY5uvbKms7YuKfLtqHbHJbnLED8GtJf9P5fdtBWjJJ1fmBVHc1jxYKAWPngQZfgWZXAcnBZ5,355525340.0,1753398960.0,1005000.0,31831.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,1005000.0,4.0,4.0,355525340.0,1753398960.0,1005000.0,31831.0,31831.0
61vgpSJUqqXCapkwHGFvxPsrAjovqD89bBoaKt9WsJFzBnTndsdXLx1VyiSCjnMEUUpomVDwVsQZivSuzLE6RBdE,355523679.0,1753398295.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,4.0,4.0,,,,,
57WekbL1kCp6PNSQiD79rjXznrJ89FE2MMSWCUDMggh7SXURKKdFZuGweQuD6Aja6Kfs43en9S5aoHnnpbdH2dFY,355523455.0,1753398205.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,4.0,4.0,,,,,
2fLSWxB2WGmbhc5zP3mgxBBstWq4bhm8FCXphso2wfARxo2PQRBnmZTKjncDKTuU9MNmwdFTEhf18aR8BPo6A8PQ,355520601.0,1753397070.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,4.0,4.0,,,,,
PLoYDYjUwfbx69CJg6aaVyp1h7166XyAKh47wXbtkxuoM5sbmZDi3msK3S3qRf8ij23wkkTmtGLFCtH9hvrfrPG,355519904.0,1753396791.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1446176927.0,1446281927.0,4.0,4.0,,,,,
4NzY1DijxeFPbd18xbtYGpgUisMZrPPTpkBZpY7fxh8NqNztoL9XEPnfrn9uZmJB7RFMqbZcGC4PLNZ8SVezc9dS,355517645.0,1753395894.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1431185621.0,1431290621.0,3.0,4.0,,,,,
pE5sCB3H74GM11JbnFuTCYU1QQ81jZuaX8CAbBcWYiLnATB2wfuBu8hDEu6E3o1y3sscH2rZ87gu22vshbzjsjc,355517521.0,1753395846.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1403481723.0,1403586723.0,3.0,4.0,,,,,
3KgCo99pJirRwom6Xd3FZ7FQndbFvXetKTmeARE4WQZaw3catQF2CRS5D3AnArHjrujRetyRM2UmzAeeXLngs5Fi,355517493.0,1753395835.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1410059975.0,1410164975.0,3.0,4.0,,,,,
LDvQ2gt3okHfdfprDpkHm7o5VWYghjcx7JXaArgDa7Wk7taxELHaviX3ZZyPggJPAXeBDB9Fa9dwx7QvN5whzcr,355517387.0,1753395794.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1405115352.0,1405220352.0,3.0,4.0,,,,,
3mjyXLxSunT9ZstFoAf699TJft5iSoRNdH6P13f5QJVNUZvMng6rWgCZvpGWSSty6Z9XvrzWjbPBP8ZAVA2Z8gCK,355517378.0,1753395791.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,6898287615.0,6900292615.0,3.0,4.0,,,,,
4XKWw9EieZrJBETdJZ1pX2cE6pnLTyPYJwx9zrT2uAraLdCSn8VgKucWtVjYmoDRRkHiJ4CdbHg1XX5pHBBhfnxM,355510924.0,1753393232.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,874697883.0,874802883.0,3.0,4.0,,,,,
3gKkBF3eBQqon8eCh9upwQ5EAAigqbDAqm99BDPrj6HKzs2XjF6BUKXRuhfRUcQE85w4gCK6eG618bJvA9w4dtu8,355510252.0,1753392962.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,868957921.0,869062921.0,3.0,4.0,,,,,
5sPj18hNWH5vrfZjZGd7LM3C1mMunNAtUGJzgSij6nes2PbNvdAqr1DNREDQ4j1EfxLKuhZYahTRyeJrB2W1JAk5,355510060.0,1753392888.0,105000.0,29507.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,851969276.0,852074276.0,3.0,4.0,355510060.0,1753392888.0,105000.0,29507.0,29507.0
wEhD9DkGNt3rKNQjwnQSTQsV4CsXGucrhBS6LQounJLQVRLWkkMvCyf9VaUe9MENnnCWQSupQKJw4mnz4XuZfwr,355510051.0,1753392885.0,105000.0,29510.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1171556715.0,1171661715.0,3.0,4.0,355510051.0,1753392885.0,105000.0,29510.0,29510.0
2B7Ec1FURGSYqQ5nd9gk1D47pRMxfcp16f3E7mhQp7b1yovm2wA6hdSMoznCUzs31HoTbdsZppdMeLHA4qTb8iZH,355510050.0,1753392884.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,935433192.0,935538192.0,3.0,4.0,,,,,
