signature,compute_units_rt,fee_lamports_rt,fee_sol_rt,latency_seconds_rt
qPShaEfDdfPmh9jH7HoDKXVoSQetE24YTDNy8uWH282HEp5GGE28LidsD7SPaUE4R1XKqYsoUSDgffRgjTuKo24,,,,
MDHSSbhakKyiJtKdaWYXt8PvpfW5YPwKbevAVb7LPZTzZZD6MDvgrn8ytabZgY1944dg31V9u8dENmyfDUn8FwB,,,,
2tHBfghSgG2XUbQbWDGAWHYVK9WnygyLYJ9tx4jsHtmPcxPNnbXrYxLZzvedCkb8udQh7emAhV1H2oPHjnp9KyYu,,,,
2z7eZW3spRC1jM8gfv5WsywbKbNqjX1una1cTGeQY3s2hCAqhBA8DxYuKbVhpf3PxHq48r75J6uvJxotWXcycFQ1,,,,
4aLjH4MtNHn9qjENEMvjDxKcoPkjFz4ALVW5i8NfBskEdAqsJ3KUyPQ9nhwxGazEEobL9rRZuUjNaiQgAjbKPGch,,,,
2riagyQFCJ7yLZFy1Q3SvvdsnA7zhT9GMidjfYqRXZHjMPFaJ57k6WbaEoCpHsUT17upCPmEDbZpH27qqPrRvH9C,,,,
4Ct4YtCKAe5LaHcK7nezqjQMhXxBQmpYG67fzMPne75MKTQa4DMeL6iW3bYMFz3tKim6TpRPQYpx8PqCT8C7kj2n,,,,
3wThy8BuGmF6xUWtWQFuCdCxro8ShGJqzKBCWDp92yGim5BzTiNBZ85VpG9Va6JXXJ2nxxHFv1u1oU2nhMJHG8gx,,,,
2CmMERts1CNRgyJ9nW6t3QLVoRBGzWCk9XXT1J4LMNPeTnoTxev7P6sv6EcsmnqVC1ypxrCzX64517C4GrrgMsA2,,,,
2JLanPmXmxFCEAnrznzA6k1x7XgxrbEfwzf3L2hWzok5rngQczMtWdkZbsU6tPYtx2cmuYAtT9Ee1xJ53qQ8AU5T,,,,
rAGaKpofpMadSbSgEaLWTNwRmR2BKjGStgwFdyhS6CjCEUgv8E44XEq4GXNccBaYPbqBZjGVLZWDL1baUER4sMS,,,,
4gUCPc33x9isNPni8HiKncnrUNKd4843xmWSKTDDXiaTt53vCAYBJ54ZnL5vrtsvffNHAy7mp187UxZqhE7vLbc6,,,,
2wagJJ5gRVGuAPKYVF4u8HjmihJbTK54hxsYGXj1DrGi9ogRthPYseueU58oFGqwpWi97QkBrRFtkhETAQnnjYyv,,,,
4eLtYDJBfQ1KArfpo3jvpnkLH8YxLnMEzEsp2GYp7HX21VpaWEMwKAqX9zsfUCeHrTZyJAFixxxW681WyfW48xZZ,,,,
om4erLuKndY5iTJHm7VvDgHW6EHmexcq6gjq6Rxy4gPrEU9QmKBATC1hVxShX2a7fXEAWhvfm866dBLUMURjEyM,,,,
yP8j9ZrP8QpEGR5xCAjsLaWHq5wMuw7sdfn8vQBmGpdRL2g6ousb73Z1BzCTa9wYiHTZWn26MX6ZF5yLXzAzEmd,,,,
5J3NEb1PuVamStzHyp34SViVNZRXbmFUoB9CZMZpAQQzREQvpjpSe7gi9qhFrciJ6amkiEBFgSuuiFVQPb5tFdjD,,,,
4BWCdS4vVzmB4jx2G51RyDeVFC1xA8o8ax67VeUbbmHVJxPH5Wm4gRQrB3CjyL9i84HSfM89QD2PVEGMtA2ZBAuB,,,,
4AtBYizhpYrax2dQbpXxCrCtJH44TUqCNfTy8hqErQ7R1nM4y4Qt9vjB7euMdg312yaPJDqGN37HwLX8dtP47YYC,,,,
5bC3T4jFtnUn6zLBocjcR8ikbbK9nLW4adaBLpvUnBmVEB9FGjrkQ1R9nxbUtJTsJRP1kHnbNdDEN8WHmCTi8Zyn,,,,
2riwfs5s7UoJfTdxxKJZFsfyDmAhvPEXawqCsyBbr3KKkoGNToxb9P5wPaugeqCdWEm7pyFFtrX4xT4yo3gtkoN4,,,,
3JakTDgyxRLwjjjwmfxtSZaVxzE5mfV1XqhqKQWophw1g8QxhMSWrFgj1t4udo1UBZZmWJjQRx1gsUYuCSeJ9x1b,,,,
2YUvdn5Y1kbAM3RGedkEy8HDGmR8et8UxSqAZ6gS93nNZXBumLK1ZN49Sz5xQYCD4nax4Ff9w3Kaq1FM2atvkhfX,,,,
tYmBbvQQsvfutktrdQv2M7zmq5RzXzszwojWJweVLBQNqhBuEmGm7VCEYP1vJ8239kYJJQ7DYruHuJMN3xQtsUL,,,,
59xJi2D946WwokiAUJ3y92s83mvbEkVbqxMAY1vMv3gb6QZd38Aesbt9JT3BsdDSAmspXtQufCEwxwsjbqxjic4E,,,,
4BpMkjf8r7CWQaUaff5PnGV2MAY8uUyqZGMcwaqJXX4JkKuCHg1udCYhs3B6aPddHrG3rTV1LYJNa9oEgfaPUb18,,,,
42xhwFQvkkatdgHRNiW3FL5revD8LN42b2LRLfdsPfQDJb7xzfHUw7asnXbbsJjrd49f3RjKFf4upXhFUEEYnhxK,,,,
jfX5SoLCE9u5pLXWezKg3wByj9X1HzxWHeMD5usuyfFKEmR5qiNLaDfQTNpR5WguTCkstRTjjD29pQSnUpDKeje,,,,
32yYdmq1zpVRqa7CE4aEqMqU9cbAk5Nf7uJctAKgXazLyi11qQFrWLD7mKeg3UEKd8X9ESQZ6E2cQE3wYJWuvWM3,,,,
2sbtxBhrvecvWfuF8RdWrAAmTasn4jM2Az59z9kDQBowvWoWLZSukdqs13qaTs7ikib92aCH6MLzzRehdh7J2jEz,,,,
3Tdr6MLRNsEUrEE9g2xnnKea4A41mBb2RiLzDqewVTBkFjw5iRLdj5HhHHNcUJvWCMtWYZ7xjbFGdoRcHRcwr3Hy,,,,
AC5F3DhA2xknQoLsnd1eV2xTx2AqD7QfXsG8wkhD52ZxDC5tccfMtzGUPSctpCBeGHcbNNDbUd4jnc5xykPz63u,,,,
2LjS1ftujCJQjZMJNFjo85uzikpVERuJKiQ34LSDJTmRS7LRTFXAVBXubG48RNWr7oRTZNbqvsQKCRKvpkNjoMEG,,,,
5WR8QZZaz9tvNxKTMyAuEmxwTumvDTFFD449j4EnrMUEaLChAyY4sn2KcqKin7on1Qk9tETKYvjJV17uxmx8j95g,,,,
VozU48vQm1jvbKBgceZzxmBCbU67mrGoWzpetrfPEnVd8qUeggv3ueoWQPMnH2RC6mb4gJyW19QqtYx3scV32Bh,,,,
5KQvGXSio4Thq1CkaaEk693GYPbeNMiupW4c44a2SQyp5PtGddxZukm1F1XSWCXvm8qfahCctQFFNKCk8qzTsY5x,,,,
3oeU1GK2RNGivXViiRC1EMmb4PZytNJudVdg8YuEpTcXqWUKJVWnnM5NdLYrQpUkGCk4Pn1bzcMvjTnk9LCxde5y,,,,
5tV9jgW3yD9Hvdya3yU3tD7NE4pKACbwJSBUWzKyiC82TDRNKTDc811Ytoerpm1DrKwJn47F3gyAvEUFdfnpVG5H,,,,
3EKAPPxE4byb5JSEZSVY7VG6X641oUqZyeeNdCwpanKr226Mj67zGKbJ3B5hgeAkMYhHhhky9KqZeJJwxFf5d6Ct,,,,
3GrBHKtSEeRnuCNoWFiCdEsvogZJY73y7nk11ZJE6JqVj18T7Xcq6KYScMuieJLUeuhxQEEgdGP7LNEP71m7spb9,,,,
3DuZs99cEzvwHF3m3BA9HYyZrzKbqXnKJs6tZ8zfsCicYUmLTob4DNaaDfLwNPw6BtmNhgAg3RAWZRXZcka75qwj,,,,
3RMuQ3ALULPNhWRiNXZKgBpcRQZiiWpeYW5r4W9dUC3HPHvJKoBYfnduB4L2LyEVoLZi6Tq1zKivTmjictbut7a1,,,,
4PRHuNv13GmRjXvGhthH3yMReR3p3Wekw4nqWaFrc88fppmJgRFNxuNMSMYLKYn4oZtVgUzG3DQUtFZkyorS7pk7,,,,
3HSBqP4tMry7j3FaWY9mLiaRBuVZDZ6DmGufdSUjxHHp9mLxnPjRQdUqfUNFVjM9qsjUqj7cFRzJeVgiyBy9bEq9,,,,
5xg7qZcish9LZpiUigf31z5Q3DU69SLNDzg8YYYh5R1w6RNvEmxbWdDogXTvCSbFQz9hWfjQnF8m6RXZmbcZdbdL,,,,
fh9EgGktEPysVLu152EekXYJ1znokZrRhVzCFkwUtpEgB6MYZ6oMzFWg8Cu8Jpw9GCWKkhwAyjpXg5GnEjeUx8u,,,,
3eCbfL5KbQpxM8ehfLJf9QYQJE8LBAjsB8qu3388jc8yLh6s41ow8jYLER5Zyb8aSnVp74JYFM19jubZrYMGxfsN,,,,
3j7R7PsnaKRj3Ezj8GqZjiZUaZY5FyArfm4MxxDd3bqT6aJrCceDETqDukJXAaiBpuqLYcteTqhS9p8BBgjF6d2H,,,,
2LwJvXy2RetQg3bFzd36L2gzSCbYrTy4LouNJAZ3Y4LVQFLeQ8oodFxap9LH5mB3pnEhnerjCMZLVXaN69vyJq35,,,,
AkAjQdUscSSjEX7DYotn5QPaaoU7r5jgsZvqQi3J23nQLC9x75tjfRFEXETrJdaiCSCgoZBFMAqBongPq99U2UD,,,,
ANvUdbofKQzEH6LNfbv5RGUYKSFkZu6EJw3jL9uP4uVwrhbH6NrzWvdzaMYJs26s11RMDaHByLHbghHqx3K6Yfh,,,,
Nt1AdN82P5j25GSsuVtSZPEm6dubCEYyKjiYeSRaT5JeiHLkjAPxYzFLTbGR9usrhoW8JBYzF4iCR7Zk2cjQZas,,,,
4WBxSuzJK2xxGESa4fUoEjNe1etBkghbNj3XBMEw9u6AEpy8M4kRA6Gs76zEMAJRRUwSnGgAhCJPdHVsAnB8KRwq,,,,
4mDoVunu1iyUpC3oKUkA3goin3eL4558MCnPtWTBLubemaonpHHw44vAzxE2n4DgHt8xELW94DvJ8sLt9asjnJGF,,,,
4tusEWnxaUasi1G4hgokMeqGciwot1n1MotviA8Sip59ijDjMfZMNYiVsD3L4D2zbyNn2zPumPpKQVvVrydSXJG2,,,,
2GTpmRndfvyAniQRXNDSvatHDj3fYEDtWzWQs3eune6C7LPuv4L41wBh9pAdnYERNUNqHF2YaXFWsYTNfPu4q4T3,,,,
4FT5WmuLVA837cKLaVzss5M1gpExHpoLXRDwNH1KdNFE5SJHzGMiQ6dBqymdwY4v2vQhAjQog9ZyNedhzrtviT5S,,,,
5rqZouyRrTvHbgiwQhHN1zFsxcmYk1EjJ9atAcaMQ8DAStkW6bmJfjSqp8k4m6xmqQaxZwNpWQrR7QibEp6SaEhB,,,,
3mYTA9rqUbiRqy5ioCFZGT7C7jD74ABWJrxBaQSXXLRZQtvUoAz4TEATsQeQbxzUYEtpwhRpyroey9yb8VMRU5Mx,,,,
4wAGCqwUbDofNk9R1yvsuo6jsDRVsJv1N3w9TC4eajxsxvoicVraVo5DGDdg2Ur51km2aMUAMVYpRcGGRN7LMQVY,,,,
4ZgFiPTq68gJthZ5hA2zZ7bSnv8m7DqE3bi4chTENb3UvHJtQr6FYVA3F5VYjvg4gCTAR7v61MMBXXADeGPkdWMP,,,,
3tj6UtHqD6LbbzMgFNZrXYeJJwVYeTJs1rQL6g1yRVh8uniBa4eC5zujhAN7eeg3Khrfajoz3Hgv4xEFJ4swK95,,,,
4493Sbp9zZizM5CxmvrcvzrmuRRBKXpMiL3tCi8m6aBJPrrrP3yV3RbAsk2dWWt6hYUU62vabiWSFiA75uUXqVu9,,,,
4acWvkLUcJ8X3p46cqqxzycrrgbgZT4UrHRG8ApfPTbCjV4Y3bP1cZgvD8YESqEAPhvDk18BFE6GPDdC1REEdCT2,,,,
5CMx2LUwtSwEDYSWe1rd8zRFav5W2asLaEWS6AsMGQdWt4WH4GcJWA3mWU58PxSap7mxNtiDf2QiR1BPb75Z9fwm,,,,
35hJ1hpbZYVHSWfgPgWEF7YGMMESEn6pM65gtKZSxtvBsmiVx12LrrgQDSAvhr45w961DWaPDCaqnJSqhkiHU2wH,,,,
59xYRsYYzNZ387ACDqNqWTstMJcXBwgpL9rY3NxijDTdas8AKYDcQdaUZUU62FAd1QZ9o5ktuzDFFr3ra3QGsWu7,,,,
66gm72FEZgYbP7pU5ZtmDh8tT7mnEro8Q9kZ2HD8ZY3jkufGg2kWvHzUdf2cud4ALnaQKiECQavq4o1tZbXLTNaa,,,,
2SadUyDSuPKmgeCejR5tPXrk3efVT2p1twstYmNm5mkg2sGgQ63LTLDQVonc8wvdvRriFicN4yhuEDkEWJo1Vz1k,,,,
2s5mj99cwAngHQaLURw1199pJ3kJSj5YmwYjr3JhY9gxXMCBx7rUpd3tXuKjuGqLccnH1XRTEdberk6LMZgHR8TG,,,,
31WgKVrdQ273oPx9pCkdNijzVje6qNmL6K6wv35QSzmMCq5K6n16PekUSFgifUDGk7JNFF4sqAzPas6Thk3x6Rwt,,,,
4LpP1fSePXsQ1kW5zxQ9cikqvMdFkeXfvsbhfM3xFbcj1GYJVcds53DrbutN1HmKWwmtamLGfy8Ytc1A6TF7UjDF,,,,
5a5QWj7At9SwXQuiFX4VqmoYD8gT7JzKrKhNyz4uMqaJJqZnmUUQHHBBxwoASwPKNqhnJBqyo4yxDpp8UxKyK9Ty,,,,
2V5QfDhbeevEjKoJjqUTMNcE5a4PSQYzps6yJG5GQZgH3NTfvub5N2eq6DikD1waDzjDaD8QsQwgsHUhFX1CWuEJ,,,,
5zHTJDgzs1WttdQ8GCE6VqX7xYekiryZX88H4ojBhyv11ijGVjpjuTTYt68UUnERQqW74uXXmfQqAsah4PEc7GHC,,,,
2YgfT24obNEjy2CMEWkLjAPkT5ce47YSsKhc7QQ7CCtGn7PbFoeJxbVreFJd7RQYQRGpNiuR9p3s9VCMdQ6Rz5dA,,,,
3awFN869FJLSVeTrJjr3ophWadtbNvpg21UEG7GmsgtQMBoePD8s6wiWn1fGYzkfpycdWCjBr2oTJkaZkQ6aPzAR,,,,
4QNEdrV6jRJ3EB2PCor2YJUfwuDVg8gnhmXki9MpizGPhu7UMHRrkW7hZ68VkxiEfSgfAE3GZZhXfbQ5ruJ2TDAD,,,,
65wK3zwUXAFgEgm6vmD93scfFzc287ksTYyij6SPNKPmcLyJ24BEF6HLpaaE85uj3Rs5SYVBUgcwJBzwLqh7pJBn,,,,
R1DJUVfcrjy5o4YAPko38axsCqDPBHrrRFubWvhuVBAQVEbTbF5GFNdtEaHWTN1DL7vFfnzQqJyjgMHSqX3cuuX,,,,
AGK766sHFA4DToJdeMg5skMiGn1AGsvxS6yT1fn3BqyWZMoH2LAf1ugWoVisGFGcTHJqu77da9S8HB6XAFpGY7A,,,,
57wTBLsYvMkQfLjTD5qBcWUvEkeFJNMsX6TCjym68rd7sJeYT84bWsD1jRWPfPceSaGCmNbaysxbhuuXPiXb974i,,,,
4JCqdAJKWPgdLFXmozarEL1uLEZ2FPyB6jUWY5wUNx4uZrAxXKatEVmS3ioRTp1qTdEXXb84b1nFwFjuKrYyZTB2,,,,
7yzuTBwB73Cg9QhN9ZUtXUgPdkYkzWnoc4coEa3dAd4d9ApRWHEDLrp8Ekp2uQTi9tsT9n8cqjFn1yF9MBTHZYi,,,,
3syC6gB2icNYBZe5CBBKPQtAQ8CMHQASyTik9RkAQe2Da7Y9NS4dPqJagskVjpmRpT5MjiL3LbYMEdTyh7nx2XtD,,,,
4CeE1REcpoCSHtfGhpC89RRQCV3PtnaJNnzYuxcF52NZ3rVqEbLy28bv2NHMwJBXiPRVXtFFnrpp6EuebZPdwquF,,,,
4UkxqiCyYVXeXAr1Noj2ZyipLKYyi6SngYTJisJ4bgf6dNkoakh33oyCgN85s3jRevgfXRydXY7nHqiuDU3hMC4r,,,,
4EnArEsUMyoik57TEHjRsL4J5HQ62PWixhhLXcUkZkX1GCnJwAxLxsiBjs2c4MNQUYzLXkM6e4JvjxTvacahrSea,,,,
3TsnHmPMgUZNzgXGAEsZTXVdufmnP3F1Sf36DeKyrMESzfM8w6CNgbsVBsfkU4hhugtGmxk85eHWfnCYEVDK3W7g,,,,
2KqWCJY9yEhcHHGCopAN3e5hi9eSnTZngtYiBosrzcmTkYQeCAgzrdYWZyxiSzoTfckBufPSqwpftKiU7v2EAo35,,,,
3qLKRsjEC3HnbK7bcZJJzJjGs9GbVWCV7Wj3iGJbvoA4aW32d89jHcU67b92Jw8m8fzZgRHEJ7b2G71MEhJWKvDS,,,,
4ztbTZtqPTXxBcDLnNF1Jz9GysY18dGQw77sqiJaoSxF73BTTuy52qzHmPwGTe9QkZB4sceSAHFaCgj9AHnBa4Q1,,,,
4aXg1brQ5jXnoivCEJHm37yazHSBevgCcdEmoeQsbkcGmLudD8cEwrnCMU7B1g4dYaPBFeusAWoM22cYGC6zJs2q,,,,
61swUgVrYZgBQ3Uc1X242HUBxeFT5Jev5Z79sJ95cRppj6h7oyCpaJnfp4yD7pGvZZcTPa5Pu69G5Khva4Xg6iJy,,,,
4DmkPbT3VCNNKSqfYFBkDuPeNT9cNdbnCV4gj8AmHK4DYU7iyTJtYKDYyPRusYa5sycDskcUSv1uVjNZPs4AzL7g,,,,
3LGxfhAsbbn88vMCHDnejhEBfq5DSV9cfj7CfKAwWXFZuGCELfDo2xN4BxJ3jVCxBJGFBdjiAUNnhqZYGTHVWGao,,,,
2VGJwSFJuMSfL5RQEfHPyUGQaHw6eBFeY1r5mkbQqjC3cEmSBYxAkg7KGvfxyjDvz1xetboT4huuBRvNtscmHfVu,,,,
4Pk42aNRyuJ8XkSKvuiiqTu4LGZD6mtbsUHuQjoHjGT9URfuTRhLJjMRCo54mJdo9DTJczmnscDSzqAXnyhNaDLL,,,,
BZzHnVj5mMtUw3bgbgMkZN2ynbq6ZpM4uLL6BtJZuf6dazkbbbm2NccZL8s4zeaVrTQBbmveomoWJZurRsufqsB,,,,
3mP8DJoKjiTmDa6i1ML9RD2N5GuUNFKTYgrrEcaRfqP8yXQ88CZJK9qMn1KryECwNz47Lbmg1NDGee3HivKuX2E8,,,,
SJ8fpNFCxwwhobwP8FDBxYYUC1o8SQphin12aLiwXdwWHr6K6GvZLAFMxcWr2rJUMBdN1RrMdstLPDgUxr77bK2,,,,
2qceNvxBSpJHw9AnvqtGe6FcKeWEnBkfuH31yh5HcWf3Qwdt5Ev17HyMXNpVBP75NsMApNCSrzx7X1zBjnsfvAaZ,,,,
2K2QDhVBLfWgh3dnVEqwJeG5PDEojh1kon4ZprJhNAANQqNvnCFR9iT3fW4miNrqAcueAo4QDmgDMzS4QEdv5uea,,,,
6758cd25eeomNZjUHYfAjxqZZNJpjHFDDEJewpTPyjyAcJJxqtU12LH46DjYZZeDuRiWoH568831R7UYbbi6T9LV,,,,
4NC6qRYXJib7owTQFRpAKjJN7TMEhXzsper4RmcdxT12vsR4K5uqdAd9azKPQK9X1YXqyaP7NDmjVSqBBSgmrdXb,,,,
47ocKMrNJhQKreKA8PP1Va6ouj7fq77cAejmZoC7LQ7EjMgzJxYgiksy6Na8duHE35sb8QPzKexV42z9exhfT873,,,,
57jGwyQKquwdQ9LcS6eJEaWvxMGRNMLJf6kes7JQUQX6UMwFLJctCCQwWJznTQw5EZeC7rLjx4k9GozYV2VSYqrE,,,,
PtR6nPEVNXtUxrLrcianvbV2Uubz5x7HLUDFEhs4VeeNVHNfh5KVPhKWBo1njdWJ5wYWzgc4Rq4KrJ1wogMDfS2,,,,
43CTu6pkUsttGHBBBnQQiSr4Pv3uRwMwene5QpYupfa9dyz6wHQEPf4LNCH8geQj5aGc9BDx9N2myFJZDSi7JXJM,,,,
5rqsGrmX3VmAKknkSaChZANgvXFHUrTJPPGHPsEVZ1ACKtu4UBF6P7mfAP52vrN3Bn39htyANqA8672a2RVxgSE9,,,,
2K7t64PFuo1AbLQrdAtuQ4BWXE3QJ627qcg2jcJbd2ntzVx7it1rDDT3QQL7W72ugSXhfE2P4FEbUxtRXYpT9npL,,,,
4uUT6mqD5AmDY7HGYFzXs6uJvh35F4gsxRoBdCkGqMLJMNk7DBCsJFNUG1vAUqdM8xUH12YL9zyvQ9KYVgsp6Qck,,,,
2jw3H6rip2RumUJtqsBHUA3Zk9KQ6ywTKqJDDSfCAsgHeUmf1aiaARv2W8r63ZWC7W44G3rNGt1xW8su1xQVwFWq,,,,
57VtCAvErKnEMxoJpoprP5GmH2U1N9ze5VtDrxwDiNozuuPvkj9PZwJvAUcMHHXZsFJKta4MKANDkn1xKRN5uoET,,,,
3bGNeJzHtF8pqs9Eg4mogvb48kbx2vFj58H1ZpjWjSid94RG9o5ugeMVRoG8wJk3CBcGVDB3PGcNGHzoAfRbAUMp,,,,
5mD7XNrpGPgmjMKeGsAawTowge8apxrcPteaKDvAYNUYmcDvfMsLrW4zcCpbjCMnz9rrTQTxFUsDo6Dxkd4aibBZ,,,,
2kdZDy4D8VVVFtzecUHt9BMGqPUzpQpPnHHhoksXap8RDUYeo2NJ2TRbz8tPzFEn8dXydRGyeKihAF3SQrumd1Zk,,,,
5uDP7usFVEyJfkHCsD98mbcA7hXq3gfsxkGdRzAzt82QpXcvbgUbVmXZvdK7XTDxLNx75Ng4ymGvLgRrQTuNy4mH,,,,
3fpqnv4CXhycfUG4LudcmS2oDXSJunCFT2o2okMgDaYWnXiepiVro7fg2gNuo4WKSbnrz9Z5GUJvr8EASZmgLJdK,,,,
31FK15FYkHkoLTmkEZH1aKtuEwMPBM5eqviPryk2ZB9FumBcGXnUpFt1wwHJH9w3kUQqiinsSDG73ytutLZ6d3aK,,,,
2ED3PTvpw8vevD643auUeX2YHjT3u7sYXusacNcn3T3ahv1ttMtvgcW476kp1mYvpjmaf6sTGKYsrifJ3R5jHfvM,,,,
2UiCaMqUdfhqAUWFEtkwHfJLjzddpW8GyGXchwtSXv4EqA1pmiHWAbhNKFCoasmEnhHzpbEaaJosoHLXnTTradoG,,,,
3Yiv6dYhA8kMhuSRVAA6bXEoCpn8RvGynJG2cxSPke4QJWVAt9ytxzF5XqC9567L6pN6P4MHUubk7NWapF5VzoVD,,,,
4wjG36143es7oyHDsvhK1ccZH7sVK5ot8RxFpo7dMpYmdmC1YXFqsYo4xMMfzFkT3VLerrNcwS4SzdTzwmTnN2CK,,,,
5WMuc3rQJD7Uxf7n9fKZrhj8SxyfATEySdAj43fbAAvzDNPeGJPdbbbkMKUTybMTqjTFF4Zp4jwxwi7xMUjzG1U8,,,,
3sWm5TZRCtLpyhvb3KpViumWMt6BmXQJa1d4N3aBSJ8WuzChEPCjgzVfVxQ6w1uHW7GSQK1SR7CnVwbwjpi8oeNM,,,,
356NQPkKJazisPJHuP1hFnvySRk77trF8uXJkKGaRcdRJ1M4Q5FPH5n3GUaT2ghBb9qNoJ1LYBUuwhMdo2tepRuH,,,,
XdQV3VVYhvmVXMyUZSiAassvskNjtETrqaRHe5i1AxGn1sLuyLLYWfeXhqiQc6sxaT6ncampT8jJ7Hgqz7WRvqW,,,,
58pTYwTvLReCB8Frh6Sr3mLBNtsqKK7xZvYGfd2XdWdTcx1N9NtnuJjJeWTaKtdPaJnjce98JdMVwFHiFmk71CdH,,,,
3PRB8SBCCH9RispVWcRZrwM4LrfYvryJSYwWgxThVNKEBk4WK58kBF61x6RicR8np221msv9nVVF5S23QSdJCr1a,,,,
2EMN8aTcrAAUSUiPYn2Fu5DEBNXR1HSWhuDZtGNGYtVudVSHxe2FT7hn8oottU9X7e5tQs5Ws8ydP3P8DzcjkuAy,,,,
3Fxvc6S3NvmGqRc3XJk5ZSBc5y3FdX5WqrqGQgLjeSnX1TzazoCycn5bmTSRk8vAA83k2yETj9dfZvY2jtGAMgy9,,,,
2av8SnfuPvQNNTgtxcUnM8g7tZqVzJmueDAptjwQmhbEAq648C9xoiDjTEY7KPXwTyqgbfQoQc1MuCg49PWxZRxY,,,,
xMAatBMRo5AkhyVyas6ms44TRz7Gz3qvkwyUZP55tWWSuvUw5R8YfZdrC7FV6cWzPiAs5zvZUmNWwSUZVja2CPD,,,,
4VStJzE2mJbGcFro1w8TDD99Akoo61YE5BkbJANxTBQwPD72pj6P4thPSqG1Tep1wKRiA41tmEX1zr6E29JZUkxv,,,,
2RGWkFg2kyhjGX1AKoFgBWgkCxdRWjZB2wiPckkbd6uEDeHgm1DMEGmaY6CENo3NHKP6r7cNtVmcwhnUTSUNy3Gr,,,,
2cToi9J6sPDdqszd2gpQL8oTXBWXdBrJ7anL7FyUMiLC33jjVahCfHSzge7oDdQi5xdf3cXc2Jae1a8P3Xdp5RPP,,,,
578tChd7g2K4s3fUFfx8cpESQdaX82h6R8ZmyofjkUqAGWB8aMetoqV2VDnK6YxyhMT6qTAd7Ao5wVNuwqL2fAbo,,,,
aoeeJ9mJPGdbC6aM8DgZCN2PN3N6hXGLsUsGWN8aKWtQiDdwtznVNMfitu9Resx6rWCPJ1e949JjqK7xGsTQgyh,,,,
2txqP4Vi7XNxXH6qSi5opLo5VN7gQds71BxQURstDKKrsfzP2Pbx6xeysB3ifhP5V7b1kJ3Rft9AgBzFwE67vtuG,,,,
2hD4WshWQweXqTD98x46bL8oAndeo6jCUsVfhgDUvGiKd43nyJhHPRkqUHCsnws6aLoh42H1mCrw8mDF94kuLi2o,,,,
4c1ELQ4w9eoFDu11rLZc7wp7XgGbEuzzdvX5CHANvn79sDys7V2CsNGATGxgW9yRCSi3naVHh7DorKbQ8XD7mBXE,,,,
3vC7Ny8oL32ri44bwoGB21XaysXBtAMyKZtFYMLSbrCYfKZz7rdkyyRDtFb1a8mGWgGRUS79G4asNvE2QqDGSMLK,,,,
rg3qt9eBLtY8uUtfHp3NLoezfHybMTSkYSa9zYKqfQTcUKAMredLyZNip4roDNy5oU4ZfmS3PwGWWXeVciDyyZE,,,,
2SMugrD1q94wcYKjbK1BX1VLuhHEaQBdFMbwXD8FKBcRYLqU6z9jjZiEkryaiCHGnjdVMXq8VJvd1NBagnyythPs,,,,
2aTT3nb5j5vGws839g5gP74ut3GrnCZBxtfuzPvgbwj8p4TiebRBsM43p8NutbpbvYSc7ZviAQ8JUXdBQVEcnFvo,,,,
5Ntp9TA38AEt2dWaYMM1JYrWE8fTQxsmLCbWUmVSLrRqovDpNfhuZLmdQ2oW4FXFf7m7FH5HCiFPRXbs6CRKNGrc,,,,
K2fG6xvC4PT8tLJTLd3TDiJhnUwrinEoLis7GGA3bu6Y2v9XEiH3fChit2zdMZYwX6B18zMznSnqXn8PApsbv3P,,,,
5NVDGW9HfBEjzxvgBmtz9XKp1PU5YKTHm1XC2sViBd5tDTmZ77sisynQs5Ctyd7GkPh643eZKSDe8CNjhYtdfwew,,,,
3yXs2EzWJsTyZLHx4q4SbSsG8GaVxbCrP7r2rkkAbwy8XqV8HtUdcVXKNcfzCJXB4WLNvUhkywDJk5ZyFVfb5VCK,,,,
2dYKzTgxXZJYU4zec58tQckbkF6UAjcXbxESVyKCcxiASaQxn7pJTVK5CFm8XhjoUtsRDCF3hHXtBnzfFeuS4Frt,,,,
c1BzkMTQdAeH6Q2jLCaKZ9LGXJc5eDcY6GHzpUqenoFoZ6ttNNaEUSKkcFY8bWwJLHaxLBsB8tmgEaQLQ9XVMfZ,,,,
2rFvgcwwCBtY2g4LGR7Sd2WZ97czZJ95Pk1Lepwd5rKXVNGLa62fwCaE2KLpdmLfwVg7eC6VBf6TzThokjgvbsm8,,,,
3WsJDy1WDGANEEXo3571cUDh4mrQeBadQfS3kwEAUUAgSr5wHTgG3GmfYXvZ3izqSu6HYU1feMgcuLqeDz3Hnitm,,,,
5iBQYmkM34AVxNs59orus5tKX7wdKsdQumrrCU1CJZxf49p9qJFeSqx8A3hCmUHxkgVBLhM5NduR5W6RYgyTEaBv,,,,
22rGxhB8HeJME1YGk1aFy87UeVXErnZxT6edS1XmMRYTXHUzps9cnaWgUVqrVWJUvDhHnZXzDDdn5E6kqU1XqKFw,,,,
2fxsDvyB3gXahmWStKwHLVwg4RiLXupp3gHgbAR2NPDFLigVF9CcYqH1gEPpPe9ghhMic7btSSLoiZErUjghRguV,,,,
wiA4cQMsofzg41TqzpmJR5x8yrsd9eR9mokKAmuaqXn7K3JCzkhkb2RV3sTuPACnzzZVceL8u8KLvM84EREgdrw,,,,
